State,City,Race/Ethnicity/Ancestry,Religion,Sexual Orientation,Disability,Gender,Gender Identity,1st quarter,2nd quarter,3rd quarter,4th quarter,Population
Maryland,Eastern Shore,0,0,0,0,0,0,0,0,0,0,4279
Massachusetts,Abington,0,0,0,0,0,0,0,0,0,0,16252
Massachusetts,Acushnet,0,0,0,0,0,0,0,0,0,0,10441
Massachusetts,Adams,0,0,0,0,0,0,0,0,0,0,8221
Massachusetts,Amherst,0,0,0,0,0,0,0,0,0,0,40047
Massachusetts,Aquinnah,0,0,0,0,0,0,0,0,0,0,326
Massachusetts,Ashburnham,0,0,0,0,0,0,0,0,0,0,6206
Massachusetts,Ashland,0,0,0,0,0,0,0,0,0,0,17494
Massachusetts,Athol,0,0,0,0,0,0,0,0,0,0,11629
Massachusetts,Auburn,0,0,0,0,0,0,0,0,0,0,16440
Massachusetts,Avon,0,0,0,0,0,0,0,0,0,0,4492
Massachusetts,Ayer,0,0,0,0,0,0,0,0,0,0,8084
Massachusetts,Barre,0,0,0,0,0,0,0,0,0,0,5481
Massachusetts,Becket,0,0,0,0,0,0,0,0,0,0,1777
Massachusetts,Berkley,0,0,0,0,0,0,0,0,0,0,6623
Massachusetts,Berlin,0,0,0,0,0,0,0,0,0,0,3007
Massachusetts,Bernardston,0,0,0,0,0,0,0,0,0,0,2110
Massachusetts,Blackstone,0,0,0,0,0,0,0,0,0,0,9110
Massachusetts,Bolton,0,0,0,0,0,0,0,0,0,0,5187
Massachusetts,Bourne,0,0,0,0,0,0,0,0,0,0,19704
Massachusetts,Boxborough,0,0,0,0,0,0,0,0,0,0,5215
Massachusetts,Boxford,0,0,0,0,0,0,0,0,0,0,8275
Massachusetts,Boylston,0,0,0,0,0,0,0,0,0,0,4507
Massachusetts,Brewster,0,0,0,0,0,0,0,0,0,0,9983
Massachusetts,Brimfield,0,0,0,0,0,0,0,0,0,0,3750
Massachusetts,Brookline,0,0,0,0,0,0,0,0,0,0,59520
Massachusetts,Burlington,0,0,0,0,0,0,0,0,0,0,25980
Massachusetts,Canton,0,0,0,0,0,0,0,0,0,0,22747
Massachusetts,Carlisle,0,0,0,0,0,0,0,0,0,0,5126
Massachusetts,Carver,0,0,0,0,0,0,0,0,0,0,11603
Massachusetts,Charlton,0,0,0,0,0,0,0,0,0,0,13396
Massachusetts,Chatham,0,0,0,0,0,0,0,0,0,0,6159
Massachusetts,Chelmsford,0,0,0,0,0,0,0,0,0,0,35249
Massachusetts,Chelsea,0,0,0,0,0,0,0,0,0,0,39811
Massachusetts,Chilmark,0,0,0,0,0,0,0,0,0,0,935
Massachusetts,Clinton,0,0,0,0,0,0,0,0,0,0,13786
Massachusetts,Concord,0,0,0,0,0,0,0,0,0,0,20023
Massachusetts,Dalton,0,0,0,0,0,0,0,0,0,0,6677
Massachusetts,Dartmouth,0,0,0,0,0,0,0,0,0,0,34438
Massachusetts,Dedham,0,0,0,0,0,0,0,0,0,0,25650
Massachusetts,Deerfield,0,0,0,0,0,0,0,0,0,0,5037
Massachusetts,Dennis,0,0,0,0,0,0,0,0,0,0,14001
Massachusetts,Dighton,0,0,0,0,0,0,0,0,0,0,7376
Massachusetts,Douglas,0,0,0,0,0,0,0,0,0,0,8737
Massachusetts,Dover,0,0,0,0,0,0,0,0,0,0,5952
Massachusetts,Dudley,0,0,0,0,0,0,0,0,0,0,11909
Massachusetts,Dunstable,0,0,0,0,0,0,0,0,0,0,3442
Massachusetts,Duxbury,0,0,0,0,0,0,0,0,0,0,15466
Massachusetts,East Bridgewater,0,0,0,0,0,0,0,0,0,0,14359
Massachusetts,East Brookfield,0,0,0,0,0,0,0,0,0,0,2188
Massachusetts,Eastham,0,0,0,0,0,0,0,0,0,0,4923
Massachusetts,East Longmeadow,0,0,0,0,0,0,0,0,0,0,16219
Massachusetts,Easton,0,0,0,0,0,0,0,0,0,0,24061
Massachusetts,Edgartown,0,0,0,0,0,0,0,0,0,0,4369
Massachusetts,Egremont,0,0,0,0,0,0,0,0,0,0,1215
Massachusetts,Erving,0,0,0,0,0,0,0,0,0,0,1785
Massachusetts,Fairhaven,0,0,0,0,0,0,0,0,0,0,16078
Massachusetts,Fall River,0,0,0,0,0,0,0,0,0,0,88711
Massachusetts,Fitchburg,0,0,0,0,0,0,0,0,0,0,40467
Massachusetts,Framingham,0,0,0,0,0,0,0,0,0,0,71316
Massachusetts,Franklin,0,0,0,0,0,0,0,0,0,0,33095
Massachusetts,Freetown,0,0,0,0,0,0,0,0,0,0,9151
Massachusetts,Gardner,0,0,0,0,0,0,0,0,0,0,20444
Massachusetts,Georgetown,0,0,0,0,0,0,0,0,0,0,8615
Massachusetts,Gloucester,0,0,0,0,0,0,0,0,0,0,29831
Massachusetts,Goshen,0,0,0,0,0,0,0,0,0,0,1073
Massachusetts,Grafton,0,0,0,0,0,0,0,0,0,0,18527
Massachusetts,Great Barrington,0,0,0,0,0,0,0,0,0,0,6908
Massachusetts,Greenfield,0,0,0,0,0,0,0,0,0,0,17354
Massachusetts,Groton,0,0,0,0,0,0,0,0,0,0,11367
Massachusetts,Groveland,0,0,0,0,0,0,0,0,0,0,7211
Massachusetts,Hadley,0,0,0,0,0,0,0,0,0,0,5314
Massachusetts,Halifax,0,0,0,0,0,0,0,0,0,0,7830
Massachusetts,Hamilton,0,0,0,0,0,0,0,0,0,0,8242
Massachusetts,Hampden,0,0,0,0,0,0,0,0,0,0,5209
Massachusetts,Hanover,0,0,0,0,0,0,0,0,0,0,14482
Massachusetts,Hanson,0,0,0,0,0,0,0,0,0,0,10499
Massachusetts,Hardwick,0,0,0,0,0,0,0,0,0,0,3016
Massachusetts,Harvard,0,0,0,0,0,0,0,0,0,0,6577
Massachusetts,Harwich,0,0,0,0,0,0,0,0,0,0,12177
Massachusetts,Hatfield,0,0,0,0,0,0,0,0,0,0,3294
Massachusetts,Holden,0,0,0,0,0,0,0,0,0,0,18771
Massachusetts,Holliston,0,0,0,0,0,0,0,0,0,0,14602
Massachusetts,Holyoke,0,0,0,0,0,0,0,0,0,0,40178
Massachusetts,Hopedale,0,0,0,0,0,0,0,0,0,0,5962
Massachusetts,Hopkinton,0,0,0,0,0,0,0,0,0,0,16668
Massachusetts,Hudson,0,0,0,0,0,0,0,0,0,0,19929
Massachusetts,Hull,0,0,0,0,0,0,0,0,0,0,10385
Massachusetts,Ipswich,0,0,0,0,0,0,0,0,0,0,13781
Massachusetts,Kingston,0,0,0,0,0,0,0,0,0,0,13291
Massachusetts,Lakeville,0,0,0,0,0,0,0,0,0,0,11339
Massachusetts,Lancaster,0,0,0,0,0,0,0,0,0,0,8126
Massachusetts,Lawrence,0,0,0,0,0,0,0,0,0,0,78649
Massachusetts,Lee,0,0,0,0,0,0,0,0,0,0,5840
Massachusetts,Leicester,0,0,0,0,0,0,0,0,0,0,11347
Massachusetts,Lenox,0,0,0,0,0,0,0,0,0,0,4986
Massachusetts,Leominster,0,0,0,0,0,0,0,0,0,0,41261
Massachusetts,Leverett,0,0,0,0,0,0,0,0,0,0,1856
Massachusetts,Lexington,0,0,0,0,0,0,0,0,0,0,33502
Massachusetts,Lincoln,0,0,0,0,0,0,0,0,0,0,7355
Massachusetts,Littleton,0,0,0,0,0,0,0,0,0,0,9516
Massachusetts,Longmeadow,0,0,0,0,0,0,0,0,0,0,15901
Massachusetts,Lunenburg,0,0,0,0,0,0,0,0,0,0,11384
Massachusetts,Lynnfield,0,0,0,0,0,0,0,0,0,0,12950
Massachusetts,Manchester-by-the-Sea,0,0,0,0,0,0,0,0,0,0,5387
Massachusetts,Marion,0,0,0,0,0,0,0,0,0,0,5084
Massachusetts,Marlborough,0,0,0,0,0,0,0,0,0,0,39897
Massachusetts,Marshfield,0,0,0,0,0,0,0,0,0,0,25751
Massachusetts,Mashpee,0,0,0,0,0,0,0,0,0,0,14066
Massachusetts,Mattapoisett,0,0,0,0,0,0,0,0,0,0,6265
Massachusetts,Maynard,0,0,0,0,0,0,0,0,0,0,10567
Massachusetts,Medway,0,0,0,0,0,0,0,0,0,0,13290
Massachusetts,Melrose,0,0,0,0,0,0,0,0,0,0,28221
Massachusetts,Merrimac,0,0,0,0,0,0,0,0,0,0,6818
Massachusetts,Middleton,0,0,0,0,0,0,0,0,0,0,9736
Massachusetts,Millbury,0,0,0,0,0,0,0,0,0,0,13514
Massachusetts,Millville,0,0,0,0,0,0,0,0,0,0,3232
Massachusetts,Monson,0,0,0,0,0,0,0,0,0,0,8802
Massachusetts,Monterey,0,0,0,0,0,0,0,0,0,0,953
Massachusetts,Nantucket,0,0,0,0,0,0,0,0,0,0,11044
Massachusetts,Needham,0,0,0,0,0,0,0,0,0,0,30505
Massachusetts,New Bedford,0,0,0,0,0,0,0,0,0,0,94833
Massachusetts,Newbury,0,0,0,0,0,0,0,0,0,0,6990
Massachusetts,Newburyport,0,0,0,0,0,0,0,0,0,0,18054
Massachusetts,Norfolk,0,0,0,0,0,0,0,0,0,0,11945
Massachusetts,North Adams,0,0,0,0,0,0,0,0,0,0,13249
Massachusetts,North Andover,0,0,0,0,0,0,0,0,0,0,29756
Massachusetts,Northborough,0,0,0,0,0,0,0,0,0,0,14953
Massachusetts,North Reading,0,0,0,0,0,0,0,0,0,0,15664
Massachusetts,Norwell,0,0,0,0,0,0,0,0,0,0,10897
Massachusetts,Norwood,0,0,0,0,0,0,0,0,0,0,29173
Massachusetts,Oak Bluffs,0,0,0,0,0,0,0,0,0,0,4741
Massachusetts,Oakham,0,0,0,0,0,0,0,0,0,0,1927
Massachusetts,Orange,0,0,0,0,0,0,0,0,0,0,7683
Massachusetts,Orleans,0,0,0,0,0,0,0,0,0,0,5858
Massachusetts,Oxford,0,0,0,0,0,0,0,0,0,0,13894
Massachusetts,Paxton,0,0,0,0,0,0,0,0,0,0,4863
Massachusetts,Peabody,0,0,0,0,0,0,0,0,0,0,52650
Massachusetts,Pelham,0,0,0,0,0,0,0,0,0,0,1329
Massachusetts,Pembroke,0,0,0,0,0,0,0,0,0,0,18286
Massachusetts,Pepperell,0,0,0,0,0,0,0,0,0,0,12094
Massachusetts,Pittsfield,0,0,0,0,0,0,0,0,0,0,43450
Massachusetts,Plainville,0,0,0,0,0,0,0,0,0,0,9075
Massachusetts,Plympton,0,0,0,0,0,0,0,0,0,0,2885
Massachusetts,Princeton,0,0,0,0,0,0,0,0,0,0,3451
Massachusetts,Rehoboth,0,0,0,0,0,0,0,0,0,0,12006
Massachusetts,Revere,0,0,0,0,0,0,0,0,0,0,54769
Massachusetts,Rochester,0,0,0,0,0,0,0,0,0,0,5496
Massachusetts,Rowley,0,0,0,0,0,0,0,0,0,0,6290
Massachusetts,Rutland,0,0,0,0,0,0,0,0,0,0,8443
Massachusetts,Sandwich,0,0,0,0,0,0,0,0,0,0,20511
Massachusetts,Saugus,0,0,0,0,0,0,0,0,0,0,28240
Massachusetts,Scituate,0,0,0,0,0,0,0,0,0,0,18484
Massachusetts,Seekonk,0,0,0,0,0,0,0,0,0,0,14933
Massachusetts,Sharon,0,0,0,0,0,0,0,0,0,0,18250
Massachusetts,Shelburne,0,0,0,0,0,0,0,0,0,0,1881
Massachusetts,Shirley,0,0,0,0,0,0,0,0,0,0,7394
Massachusetts,Somerset,0,0,0,0,0,0,0,0,0,0,18301
Massachusetts,Southampton,0,0,0,0,0,0,0,0,0,0,6149
Massachusetts,Southbridge,0,0,0,0,0,0,0,0,0,0,16856
Massachusetts,Southwick,0,0,0,0,0,0,0,0,0,0,9734
Massachusetts,Spencer,0,0,0,0,0,0,0,0,0,0,11838
Massachusetts,Sterling,0,0,0,0,0,0,0,0,0,0,7973
Massachusetts,Stockbridge,0,0,0,0,0,0,0,0,0,0,1951
Massachusetts,Stow,0,0,0,0,0,0,0,0,0,0,7141
Massachusetts,Sturbridge,0,0,0,0,0,0,0,0,0,0,9513
Massachusetts,Sudbury,0,0,0,0,0,0,0,0,0,0,19050
Massachusetts,Swansea,0,0,0,0,0,0,0,0,0,0,16225
Massachusetts,Templeton,0,0,0,0,0,0,0,0,0,0,8189
Massachusetts,Tewksbury,0,0,0,0,0,0,0,0,0,0,30577
Massachusetts,Townsend,0,0,0,0,0,0,0,0,0,0,9520
Massachusetts,Truro,0,0,0,0,0,0,0,0,0,0,2014
Massachusetts,Tyngsboro,0,0,0,0,0,0,0,0,0,0,12353
Massachusetts,Upton,0,0,0,0,0,0,0,0,0,0,7739
Massachusetts,Uxbridge,0,0,0,0,0,0,0,0,0,0,13869
Massachusetts,Wales,0,0,0,0,0,0,0,0,0,0,1887
Massachusetts,Walpole,0,0,0,0,0,0,0,0,0,0,25145
Massachusetts,Ware,0,0,0,0,0,0,0,0,0,0,9880
Massachusetts,Wayland,0,0,0,0,0,0,0,0,0,0,13679
Massachusetts,Webster,0,0,0,0,0,0,0,0,0,0,16868
Massachusetts,Wellesley,0,0,0,0,0,0,0,0,0,0,29684
Massachusetts,Wellfleet,0,0,0,0,0,0,0,0,0,0,2756
Massachusetts,Wenham,0,0,0,0,0,0,0,0,0,0,5240
Massachusetts,Westborough,0,0,0,0,0,0,0,0,0,0,18884
Massachusetts,West Boylston,0,0,0,0,0,0,0,0,0,0,7913
Massachusetts,West Bridgewater,0,0,0,0,0,0,0,0,0,0,7096
Massachusetts,West Brookfield,0,0,0,0,0,0,0,0,0,0,3779
Massachusetts,Westfield,0,0,0,0,0,0,0,0,0,0,41733
Massachusetts,Westford,0,0,0,0,0,0,0,0,0,0,24121
Massachusetts,Westminster,0,0,0,0,0,0,0,0,0,0,7511
Massachusetts,Weston,0,0,0,0,0,0,0,0,0,0,12159
Massachusetts,Westport,0,0,0,0,0,0,0,0,0,0,15798
Massachusetts,West Springfield,0,0,0,0,0,0,0,0,0,0,28696
Massachusetts,West Tisbury,0,0,0,0,0,0,0,0,0,0,2942
Massachusetts,Westwood,0,0,0,0,0,0,0,0,0,0,15070
Massachusetts,Weymouth,0,0,0,0,0,0,0,0,0,0,56137
Massachusetts,Whately,0,0,0,0,0,0,0,0,0,0,1520
Massachusetts,Whitman,0,0,0,0,0,0,0,0,0,0,14865
Massachusetts,Wilbraham,0,0,0,0,0,0,0,0,0,0,14581
Massachusetts,Williamsburg,0,0,0,0,0,0,0,0,0,0,2470
Massachusetts,Williamstown,0,0,0,0,0,0,0,0,0,0,7564
Massachusetts,Wilmington,0,0,0,0,0,0,0,0,0,0,23634
Massachusetts,Winchendon,0,0,0,0,0,0,0,0,0,0,10694
Massachusetts,Winchester,0,0,0,0,0,0,0,0,0,0,22497
Massachusetts,Winthrop,0,0,0,0,0,0,0,0,0,0,18570
Massachusetts,Wrentham,0,0,0,0,0,0,0,0,0,0,11541
Massachusetts,Yarmouth,0,0,0,0,0,0,0,0,0,0,23550
Massachusetts,Babson College,0,0,0,0,0,0,0,0,0,0,3049
Massachusetts,Becker College,0,0,0,0,0,0,0,0,0,0,2021
Massachusetts,Boston College,0,0,0,0,0,0,0,0,0,0,14317
Massachusetts,Brandeis University,0,0,0,0,0,0,0,0,0,0,5945
Massachusetts,Bridgewater State University,0,0,0,0,0,0,0,0,0,0,11187
Massachusetts,Bunker Hill Community College,0,0,0,0,0,0,0,0,0,0,14253
Massachusetts,Cape Cod Community College,0,0,0,0,0,0,0,0,0,0,3818
Massachusetts,College of the Holy Cross,0,0,0,0,0,0,0,0,0,0,2787
Massachusetts,Dean College,0,0,0,0,0,0,0,0,0,0,1325
Massachusetts,Fitchburg State University,0,0,0,0,0,0,0,0,0,0,6810
Massachusetts,Greenfield Community College,0,0,0,0,0,0,0,0,0,0,2127
Massachusetts,Gordon College,0,0,0,0,0,0,0,0,0,0,2105
Massachusetts,Hampshire College,0,0,0,0,0,0,0,0,0,0,1376
Massachusetts,Harvard University,0,0,0,0,0,0,0,0,0,0,28791
Massachusetts,Lasell College,0,0,0,0,0,0,0,0,0,0,2070
Massachusetts,Massachusetts College of Art,0,0,0,0,0,0,0,0,0,0,2095
Massachusetts,Massachusetts College of Liberal Arts,0,0,0,0,0,0,0,0,0,0,1765
Massachusetts,Massasoit Community College,0,0,0,0,0,0,0,0,0,0,7905
Massachusetts,MCPHS University,0,0,0,0,0,0,0,0,0,0,6935
Massachusetts,Merrimack College,0,0,0,0,0,0,0,0,0,0,3337
Massachusetts,Mount Holyoke College,0,0,0,0,0,0,0,0,0,0,2255
Massachusetts,Mount Ida College,0,0,0,0,0,0,0,0,0,0,1320
Massachusetts,Mount Wachusett Community College,0,0,0,0,0,0,0,0,0,0,4336
Massachusetts,Regis College,0,0,0,0,0,0,0,0,0,0,1912
Massachusetts,Salem State University,0,0,0,0,0,0,0,0,0,0,9267
Massachusetts,Simmons College,0,0,0,0,0,0,0,0,0,0,4802
Massachusetts,Smith College,0,0,0,0,0,0,0,0,0,0,2989
Massachusetts,Springfield College,0,0,0,0,0,0,0,0,0,0,3178
Massachusetts,Stonehill College,0,0,0,0,0,0,0,0,0,0,2284
Massachusetts,Medford,0,0,0,0,0,0,0,0,0,0,10907
Massachusetts,Amherst,0,0,0,0,0,0,0,0,0,0,28635
Massachusetts,Dartmouth,0,0,0,0,0,0,0,0,0,0,9111
Massachusetts,"Harbor Campus, Boston",0,0,0,0,0,0,0,0,0,0,16756
Massachusetts,"Medical Center, Worcester",0,0,0,0,0,0,0,0,0,0,1103
Massachusetts,Wellesley College,0,0,0,0,0,0,0,0,0,0,2323
Massachusetts,Western New England University,0,0,0,0,0,0,0,0,0,0,3922
Massachusetts,Westfield State University,0,0,0,0,0,0,0,0,0,0,6321
Massachusetts,Worcester Polytechnic Institute,0,0,0,0,0,0,0,0,0,0,6381
Massachusetts,Berkshire County,0,0,0,0,0,0,0,0,0,0,11893
Massachusetts,Franklin County,0,0,0,0,0,0,0,0,0,0,7356
Massachusetts,Hampden County,0,0,0,0,0,0,0,0,0,0,1039
Massachusetts,Hampshire County,0,0,0,0,0,0,0,0,0,0,3411
Michigan,Addison Township,0,0,0,0,0,0,0,0,0,0,6541
Michigan,Adrian Township,0,0,0,0,0,0,0,0,0,0,6352
Michigan,Akron,0,0,0,0,0,0,0,0,0,0,392
Michigan,Allegan,0,0,0,0,0,0,0,0,0,0,5088
Michigan,Allen Park,0,0,0,0,0,0,0,0,0,0,27422
Michigan,Alma,0,0,0,0,0,0,0,0,0,0,9200
Michigan,Almont,0,0,0,0,0,0,0,0,0,0,2700
Michigan,Alpena,0,0,0,0,0,0,0,0,0,0,10193
Michigan,Argentine Township,0,0,0,0,0,0,0,0,0,0,6635
Michigan,Armada,0,0,0,0,0,0,0,0,0,0,1748
Michigan,Auburn Hills,0,0,0,0,0,0,0,0,0,0,21955
Michigan,Augusta,0,0,0,0,0,0,0,0,0,0,907
Michigan,Bad Axe,0,0,0,0,0,0,0,0,0,0,3005
Michigan,Bancroft,0,0,0,0,0,0,0,0,0,0,521
Michigan,Baroda-Lake Township,0,0,0,0,0,0,0,0,0,0,3785
Michigan,Barryton,0,0,0,0,0,0,0,0,0,0,360
Michigan,Barry Township,0,0,0,0,0,0,0,0,0,0,3409
Michigan,Bath Township,0,0,0,0,0,0,0,0,0,0,12030
Michigan,Bay City,0,0,0,0,0,0,0,0,0,0,33965
Michigan,Beaverton,0,0,0,0,0,0,0,0,0,0,1057
Michigan,Belding,0,0,0,0,0,0,0,0,0,0,5792
Michigan,Bellaire,0,0,0,0,0,0,0,0,0,0,1068
Michigan,Belleville,0,0,0,0,0,0,0,0,0,0,3845
Michigan,Berrien Springs-Oronoko Township,0,0,0,0,0,0,0,0,0,0,9124
Michigan,Beverly Hills,0,0,0,0,0,0,0,0,0,0,10493
Michigan,Big Rapids,0,0,0,0,0,0,0,0,0,0,10445
Michigan,Birch Run,0,0,0,0,0,0,0,0,0,0,1481
Michigan,Birmingham,0,0,0,0,0,0,0,0,0,0,20925
Michigan,Blissfield,0,0,0,0,0,0,0,0,0,0,3250
Michigan,Boyne City,0,0,0,0,0,0,0,0,0,0,3767
Michigan,Brandon Township,0,0,0,0,0,0,0,0,0,0,15672
Michigan,Breckenridge,0,0,0,0,0,0,0,0,0,0,1305
Michigan,Bridgeport Township,0,0,0,0,0,0,0,0,0,0,10115
Michigan,Bridgman,0,0,0,0,0,0,0,0,0,0,2253
Michigan,Brighton,0,0,0,0,0,0,0,0,0,0,7682
Michigan,Bronson,0,0,0,0,0,0,0,0,0,0,2320
Michigan,Brown City,0,0,0,0,0,0,0,0,0,0,1268
Michigan,Brownstown Township,0,0,0,0,0,0,0,0,0,0,30820
Michigan,Buchanan,0,0,0,0,0,0,0,0,0,0,4374
Michigan,Buena Vista Township,0,0,0,0,0,0,0,0,0,0,8257
Michigan,Burr Oak,0,0,0,0,0,0,0,0,0,0,818
Michigan,Burton,0,0,0,0,0,0,0,0,0,0,28739
Michigan,Cambridge Township,0,0,0,0,0,0,0,0,0,0,5671
Michigan,Capac,0,0,0,0,0,0,0,0,0,0,1849
Michigan,Carleton,0,0,0,0,0,0,0,0,0,0,2349
Michigan,Caro,0,0,0,0,0,0,0,0,0,0,4089
Michigan,Carrollton Township,0,0,0,0,0,0,0,0,0,0,5851
Michigan,Carson City,0,0,0,0,0,0,0,0,0,0,1090
Michigan,Caseville,0,0,0,0,0,0,0,0,0,0,743
Michigan,Caspian-Gaastra,0,0,0,0,0,0,0,0,0,0,1193
Michigan,Cass City,0,0,0,0,0,0,0,0,0,0,2351
Michigan,Center Line,0,0,0,0,0,0,0,0,0,0,8331
Michigan,Central Lake,0,0,0,0,0,0,0,0,0,0,938
Michigan,Charlevoix,0,0,0,0,0,0,0,0,0,0,2534
Michigan,Charlotte,0,0,0,0,0,0,0,0,0,0,9053
Michigan,Chelsea,0,0,0,0,0,0,0,0,0,0,5274
Michigan,Chesaning,0,0,0,0,0,0,0,0,0,0,2288
Michigan,Chesterfield Township,0,0,0,0,0,0,0,0,0,0,44636
Michigan,Chikaming Township,0,0,0,0,0,0,0,0,0,0,3090
Michigan,Clare,0,0,0,0,0,0,0,0,0,0,3078
Michigan,Clarkston,0,0,0,0,0,0,0,0,0,0,902
Michigan,Clawson,0,0,0,0,0,0,0,0,0,0,12105
Michigan,Clayton Township,0,0,0,0,0,0,0,0,0,0,7204
Michigan,Clinton,0,0,0,0,0,0,0,0,0,0,2280
Michigan,Coldwater,0,0,0,0,0,0,0,0,0,0,10783
Michigan,Coloma Township,0,0,0,0,0,0,0,0,0,0,6418
Michigan,Colon,0,0,0,0,0,0,0,0,0,0,1156
Michigan,Columbia Township,0,0,0,0,0,0,0,0,0,0,7424
Michigan,Commerce Township,0,0,0,0,0,0,0,0,0,0,38185
Michigan,Constantine,0,0,0,0,0,0,0,0,0,0,2058
Michigan,Corunna,0,0,0,0,0,0,0,0,0,0,3399
Michigan,Covert Township,0,0,0,0,0,0,0,0,0,0,2826
Michigan,Croswell,0,0,0,0,0,0,0,0,0,0,2328
Michigan,Crystal Falls,0,0,0,0,0,0,0,0,0,0,1408
Michigan,Davison,0,0,0,0,0,0,0,0,0,0,4961
Michigan,Davison Township,0,0,0,0,0,0,0,0,0,0,18948
Michigan,Dearborn Heights,0,0,0,0,0,0,0,0,0,0,56111
Michigan,Denton Township,0,0,0,0,0,0,0,0,0,0,5374
Michigan,Dewitt,0,0,0,0,0,0,0,0,0,0,4733
Michigan,Dewitt Township,0,0,0,0,0,0,0,0,0,0,14786
Michigan,Dryden Township,0,0,0,0,0,0,0,0,0,0,4764
Michigan,Durand,0,0,0,0,0,0,0,0,0,0,3333
Michigan,East Grand Rapids,0,0,0,0,0,0,0,0,0,0,11402
Michigan,East Jordan,0,0,0,0,0,0,0,0,0,0,2365
Michigan,Eastpointe,0,0,0,0,0,0,0,0,0,0,32709
Michigan,Eaton Rapids,0,0,0,0,0,0,0,0,0,0,5220
Michigan,Eau Claire,0,0,0,0,0,0,0,0,0,0,620
Michigan,Elk Rapids,0,0,0,0,0,0,0,0,0,0,1618
Michigan,Elkton,0,0,0,0,0,0,0,0,0,0,778
Michigan,Emmett Township,0,0,0,0,0,0,0,0,0,0,11669
Michigan,Erie Township,0,0,0,0,0,0,0,0,0,0,4397
Michigan,Escanaba,0,0,0,0,0,0,0,0,0,0,12364
Michigan,Essexville,0,0,0,0,0,0,0,0,0,0,3400
Michigan,Evart,0,0,0,0,0,0,0,0,0,0,1863
Michigan,Farmington,0,0,0,0,0,0,0,0,0,0,10600
Michigan,Farmington Hills,0,0,0,0,0,0,0,0,0,0,81862
Michigan,Fennville,0,0,0,0,0,0,0,0,0,0,1399
Michigan,Fenton,0,0,0,0,0,0,0,0,0,0,11395
Michigan,Flat Rock,0,0,0,0,0,0,0,0,0,0,9849
Michigan,Flushing,0,0,0,0,0,0,0,0,0,0,8075
Michigan,Flushing Township,0,0,0,0,0,0,0,0,0,0,10270
Michigan,Forsyth Township,0,0,0,0,0,0,0,0,0,0,6250
Michigan,Fowlerville,0,0,0,0,0,0,0,0,0,0,2979
Michigan,Frankenmuth,0,0,0,0,0,0,0,0,0,0,4949
Michigan,Frankfort,0,0,0,0,0,0,0,0,0,0,1288
Michigan,Franklin,0,0,0,0,0,0,0,0,0,0,3252
Michigan,Fremont,0,0,0,0,0,0,0,0,0,0,4022
Michigan,Fruitport,0,0,0,0,0,0,0,0,0,0,1107
Michigan,Gagetown,0,0,0,0,0,0,0,0,0,0,378
Michigan,Gaines Township,0,0,0,0,0,0,0,0,0,0,6209
Michigan,Garden City,0,0,0,0,0,0,0,0,0,0,26909
Michigan,Garfield Township,0,0,0,0,0,0,0,0,0,0,821
Michigan,Gerrish Township,0,0,0,0,0,0,0,0,0,0,2926
Michigan,Gladstone,0,0,0,0,0,0,0,0,0,0,4843
Michigan,Gladwin,0,0,0,0,0,0,0,0,0,0,2901
Michigan,Grand Beach,0,0,0,0,0,0,0,0,0,0,272
Michigan,Grand Blanc,0,0,0,0,0,0,0,0,0,0,7977
Michigan,Grand Blanc Township,0,0,0,0,0,0,0,0,0,0,36557
Michigan,Grand Ledge,0,0,0,0,0,0,0,0,0,0,7791
Michigan,Grant,0,0,0,0,0,0,0,0,0,0,878
Michigan,Grayling,0,0,0,0,0,0,0,0,0,0,1827
Michigan,Green Oak Township,0,0,0,0,0,0,0,0,0,0,18432
Michigan,Greenville,0,0,0,0,0,0,0,0,0,0,8423
Michigan,Grosse Ile Township,0,0,0,0,0,0,0,0,0,0,10140
Michigan,Grosse Pointe,0,0,0,0,0,0,0,0,0,0,5226
Michigan,Grosse Pointe Farms,0,0,0,0,0,0,0,0,0,0,9242
Michigan,Grosse Pointe Park,0,0,0,0,0,0,0,0,0,0,11229
Michigan,Grosse Pointe Shores,0,0,0,0,0,0,0,0,0,0,2932
Michigan,Hamburg Township,0,0,0,0,0,0,0,0,0,0,21825
Michigan,Hampton Township,0,0,0,0,0,0,0,0,0,0,9457
Michigan,Hancock,0,0,0,0,0,0,0,0,0,0,4565
Michigan,Harbor Beach,0,0,0,0,0,0,0,0,0,0,1630
Michigan,Harbor Springs,0,0,0,0,0,0,0,0,0,0,1208
Michigan,Harper Woods,0,0,0,0,0,0,0,0,0,0,13833
Michigan,Hart,0,0,0,0,0,0,0,0,0,0,2103
Michigan,Hartford,0,0,0,0,0,0,0,0,0,0,2616
Michigan,Hastings,0,0,0,0,0,0,0,0,0,0,7294
Michigan,Hazel Park,0,0,0,0,0,0,0,0,0,0,16655
Michigan,Highland Park,0,0,0,0,0,0,0,0,0,0,10074
Michigan,Holly,0,0,0,0,0,0,0,0,0,0,6222
Michigan,Hopkins,0,0,0,0,0,0,0,0,0,0,609
Michigan,Houghton,0,0,0,0,0,0,0,0,0,0,7985
Michigan,Hudson,0,0,0,0,0,0,0,0,0,0,2248
Michigan,Huntington Woods,0,0,0,0,0,0,0,0,0,0,6386
Michigan,Imlay City,0,0,0,0,0,0,0,0,0,0,3569
