State,City,Race/Ethnicity/Ancestry,Religion,Sexual Orientation,Disability,Gender,Gender Identity,1st quarter,2nd quarter,3rd quarter,4th quarter,Population
Washington,Spokane3,3,4,5,0,0,0,3,1,4,4,212698
Washington,Spokane Valley,3,1,1,0,0,0,2,2,1,0,92157
Washington,Steilacoom,1,1,0,0,0,0,0,0,2,0,6228
Washington,Sunnyside,2,0,0,0,0,0,1,0,0,1,16198
Washington,Tacoma,6,0,3,0,0,0,2,6,1,0,206884
Washington,Tukwila,2,2,0,0,0,0,0,2,2,0,20116
Washington,Vancouver,3,1,0,1,0,0,1,2,1,1,171076
Washington,Walla Walla,11,0,0,0,0,0,3,3,1,4,31940
Washington,Washougal,1,0,0,0,0,0,0,1,0,0,15220
Washington,Woodway,1,0,0,0,0,0,0,0,0,1,1362
Washington,Yakima,3,3,0,0,0,0,1,2,1,2,93798
Washington,Zillah,0,0,1,0,0,0,0,1,0,0,3138
Washington,Eastern Washington University,2,0,0,0,0,0,0,1,0,1,13453
Washington,Evergreen State College,0,0,1,0,0,0,1,0,0,0,4219
Washington,University of Washington,4,0,0,0,1,0,3,1,1,0,44784
Washington,"Washington State University, Pullman",0,0,1,0,0,0,0,1,0,0,28686
Washington,Western Washington University,1,0,0,0,0,0,0,0,0,1,15060
Washington,Asotin,1,0,0,0,0,0,0,1,0,0,1000000
Washington,Clark,1,0,0,0,0,0,0,1,0,0,1000000
Washington,Cowlitz,1,0,0,0,0,0,1,0,0,0,1000000
Washington,King,3,2,0,0,0,0,1,1,1,2,1000000
Washington,Kitsap,1,0,0,0,0,0,0,0,1,0,1000000
Washington,Pend Oreille,2,0,0,0,0,0,1,0,0,1,1000000
Washington,Pierce,0,1,0,0,0,0,0,0,1,0,1000000
Washington,Skagit,1,0,0,0,0,0,0,0,1,0,1000000
Washington,Snohomish,2,0,1,0,0,0,0,0,0,3,1000000
Washington,Spokane,2,1,0,0,0,0,2,1,0,0,1000000
Washington,Thurston,1,0,0,0,0,0,0,1,0,0,1000000
Washington,Whatcom,3,3,1,0,0,0,4,1,2,0,1000000
Washington,Yakima,1,0,0,0,0,0,0,0,1,0,1000000
Washington,Clallam,0,0,0,0,1,0,0,0,1,0,1000000
Washington,Garfield,1,0,0,0,0,0,1,0,0,0,1000000
Washington,Grays Harbor,1,0,0,0,0,0,0,0,1,0,1000000
Washington,Lewis,1,0,0,0,0,0,0,0,0,1,1000000
Washington,Okanogan,1,0,0,0,0,0,0,0,0,1,1000000
Washington,Lummi Tribal,0,0,1,0,0,0,0,0,1,0,1000000
West Virginia,Buckhannon,1,1,0,0,0,0,0,0,2,0,5690
West Virginia,Charleston,6,0,3,1,0,0,1,2,3,4,50176
West Virginia,Moundsville,6,0,0,1,0,0,2,3,2,0,8852
West Virginia,Oak Hill,2,0,0,0,0,0,1,0,0,1,8138
West Virginia,Weirton,1,0,0,0,0,0,1,0,0,0,19273
West Virginia,Berkeley,0,1,0,0,0,0,0,0,1,0,1000000
West Virginia,Brooke,2,0,0,0,0,0,0,1,1,0,1000000
West Virginia,Fayette,2,0,0,0,0,0,0,1,0,1,1000000
West Virginia,Hancock,2,0,0,1,0,0,1,0,0,2,1000000
West Virginia,Kanawha,0,0,2,0,0,0,0,0,1,1,1000000
West Virginia,Mason,6,1,0,1,0,0,2,3,3,0,1000000
West Virginia,McDowell,0,0,1,0,0,0,0,1,0,0,1000000
Wisconsin,Appleton,0,1,1,0,0,0,1,1,0,0,74310
Wisconsin,Ashland,0,1,0,0,0,0,0,0,0,1,8169
Wisconsin,Beloit,2,0,0,0,0,0,2,0,0,0,36862
Wisconsin,Campbell Township,0,0,1,0,0,0,1,0,0,0,4429
Wisconsin,Darlington,1,0,0,0,0,0,0,1,0,0,2402
Wisconsin,Fennimore,1,0,0,0,0,0,1,0,0,0,2471
Wisconsin,Fond du Lac,1,0,0,0,0,0,0,0,1,0,42887
Wisconsin,Green Bay,1,0,0,0,0,0,0,0,0,1,105119
Wisconsin,Janesville,1,0,0,0,0,0,0,0,0,1,64122
Wisconsin,Lancaster,0,0,1,0,0,0,0,0,1,0,3765
Wisconsin,Madison,4,3,1,0,0,0,3,0,3,2,248833
Wisconsin,Menomonie,2,0,0,0,0,0,2,0,0,0,16223
Wisconsin,Milwaukee,4,1,0,0,0,0,3,2,0,0,600400
Wisconsin,Muscoda,0,0,0,0,1,0,0,0,1,0,1263
Wisconsin,New Berlin,1,0,0,0,0,0,0,1,0,0,39906
Wisconsin,Onalaska,1,0,0,0,0,0,0,0,1,0,18529
Wisconsin,Rhinelander,1,0,0,0,0,0,1,0,0,0,7429
Wisconsin,River Falls,1,1,0,0,0,0,1,0,0,1,15207
Wisconsin,"University of Wisconsin, Platteville",0,0,1,0,0,0,0,0,1,0,8901
Wisconsin,Fond du Lac,0,0,1,0,0,0,0,0,1,0,1000000
Wisconsin,Rock,2,0,0,0,0,0,0,1,1,0,1000000
Wisconsin,Waukesha,0,0,1,0,0,0,0,0,0,1,1000000
Wisconsin,Burnett,1,0,0,0,0,0,0,0,0,1,1000000
Wisconsin,Oneida,0,1,0,0,0,0,0,0,1,0,1000000
Wisconsin,Sawyer,3,0,0,0,0,0,0,0,1,2,1000000
Wyoming,Gillette,2,0,0,0,0,0,0,0,1,1,32502
,0,0,0,0,0,0,0,0,0,0,0,1000000
,0,0,0,0,0,0,0,0,0,0,0,1000000
,0,0,0,0,0,0,0,0,0,0,0,1000000
,0,0,0,0,0,0,0,0,0,0,0,1000000
